"","timestamp","me_identifico","edad","estoy_trabajando_en","donde_estas_trabajando","anos_de_experiencia","anos_en_la_empresa_actual","anos_en_el_puesto_actual","gente_a_cargo","nivel_de_estudios_alcanzado","estado","carrera","universidad","realizaste_cursos_de_especializacion","contribuis_a_proyectos_open_source","programas_como_hobbie","trabajo_de","plataformas","lenguajes_de_programacion","frameworksherramientas_y_librerias","bases_de_datos","qa_testing","ides","que_so_usas_en_tu_laptoppc_para_trabajar","y_en_tu_celular","tenes_guardias","cuanto_cobras_por_guardia","porcentajebruto_o_neto","tipo_de_contrato","salario_bruto","salario_neto","que_tan_conforme_estas_con_tu_sueldo","como_crees_que_esta_tu_sueldo_con_respecto_al_ultimo_semestre","recibis_algun_tipo_de_bono","a_que_esta_atado_el_bono","tuviste_ajustes_por_inflacion_en_2019","de_que_fue_el_ajuste_total","en_que_mes_fue_el_ultimo_ajuste","sufriste_o_presenciaste_situaciones_de_violencia_laboral","orientacion_sexual","tenes_algun_tipo_de_discapacidad","sentis_que_esto_te_dificulto_el_conseguir_trabajo","a_que_eventos_de_tecnologia_asististe_en_el_ultimo_ano","sos_miembro_de_alguna_comunidad_it","cantidad_de_empleados","actividad_principal","la_recomendas_como_un_buen_lugar_para_trabajar","como_calificas_las_politicas_de_diversidad_e_inclusion","a_cuantos_kilometros_de_tu_casa_queda_la_oficina","beneficios_extra","habias_respondido_nuestra_encuesta_en_ediciones_anteriores","cuales_consideras_que_son_las_mejores_empresas_de_it_para_trabajar_en_este_momentoen_tu_ciudad"
"215","12/13/2019 11:52:58","Mujer",24,"Argentina","Ciudad Autónoma de Buenos Aires",2,15,15,0,"Terciario","En curso","Tecnicatura Superior en Análisis de Sistemas","IFTS","Sí, de forma particular","No","No","BI Analyst / Data Analyst","AIX, Mainframe, Powercenter, Microstrategy","SQL",NA,"IBM Db2, MSSQL, Oracle, Teradata",NA,NA,"Windows","Android","No",0,"Porcentaje de mi sueldo","Tercerizado (trabajo a través de consultora o agencia)",47790,39900,2,2,"No","No recibo bono","No",0,0,"Jamás","Heterosexual",NA,"No","Ninguno","No","501-1000","Otras industrias",8,7,8,"Ninguna de las anteriores","Sí",NA
"216","2/2/2020 0:15:06","Hombre",23,"Argentina","Ciudad Autónoma de Buenos Aires",1,1,1,8,"Terciario","Completado","Produccion y direccion para radio y tv","Iser","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","Google Cloud Platform/App Engine",NA,NA,NA,NA,NA,"Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",47000,40000,3,3,"No","No recibo bono","No",0,0,"Jamás","Heterosexual",NA,NA,NA,NA,"5001-10000","Producto basado en Software",9,9,25,"Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Guardería, Licencia de paternidad/maternidad extendida, Masajes, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)","No",NA
"217","12/10/2019 6:40:18","Hombre",21,"Argentina","Ciudad Autónoma de Buenos Aires",0,0,0,0,"Universitario","En curso","Ingeniería en Sistemas de Información","UTN - Universidad Tecnológica Nacional","No","No","Sí","Data Scientist / Data Engineer","Azure","SQL","Hadoop","Apache Hive, Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL",NA,"Visual Studio","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",45000,37350,2,3,"No","No recibo bono","Dos",50,10,"Jamás","Heterosexual",NA,"No",NA,NA,"11-50","Servicios / Consultoría de Software / Digital",10,10,20,"Capacitaciones y/o cursos, Gimnasios gratuitos / subvencionados, Horarios flexibles, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)","Sí",NA
"218","2/1/2020 0:49:38","Hombre",25,"Argentina","Buenos Aires",2,2,2,0,"Universitario","Completado","Licenciatura en Sistemas de Información","ISTEA - Instituto Superior Tecnológico Empresarial Argentino","Sí, de forma particular","Sí","Sí","Data Scientist / Data Engineer","Mainframe, OpenStack, VMWare","Delphi, Python","Hibernate, React.js, Symfony, WordPress","Apache HBase, Google Cloud Storage, MSSQL, MySQL","Selenium","IPython / Jupyter","Windows","Windows","No",0,"Neto","Full-Time",42000,35000,2,2,"De uno a tres sueldos","Mix de las anteriores","Uno",25,8,"Jamás","Heterosexual",NA,"No","No","No","51-100","Producto basado en Software",7,7,25,"Abono de celular y/o Internet, Clases de idiomas, Horarios flexibles, Playroom, Snacks, golosinas, bebidas","No","No se"
"219","1/22/2020 23:22:04","Hombre",36,"Argentina","Ciudad Autónoma de Buenos Aires",18,3,3,0,"Universitario","En curso","Ingeniería en Sistemas de Información","UTN - Universidad Tecnológica Nacional","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","Linux, Windows Server","C++, PHP, Python",NA,"Microsoft Azure (Tables, CosmosDB, SQL, etc), MSSQL, MySQL, Oracle",NA,"Eclipse, IPython / Jupyter, Notepad++","Windows","Android","No",0,"Neto","Full-Time",44000,36000,2,3,"No","No recibo bono","Tres",10,11,"En un trabajo anterior","Heterosexual",NA,"No",NA,NA,"11-50","Servicios / Consultoría de Software / Digital",8,10,10,"Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Viáticos","No",NA
"220","12/14/2019 22:00:24","Hombre",26,"Argentina","Ciudad Autónoma de Buenos Aires",1,0,1,0,"Terciario","En curso","Tecnicatura Superior en Análisis de Sistemas","Instituto de formacion tecnica superior","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","SSIS",".NET",NA,"MSSQL, MySQL, Teradata",NA,"Visual Studio, Visual Studio Code","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",43000,36000,2,1,"No","No recibo bono","No",0,0,"Jamás","Heterosexual",NA,"No","charla sobre react en accenture","no","1-10","Servicios / Consultoría de Software / Digital",5,5,20,"Clases de idiomas, Comidas pagas / subvencionadas","Sí","Medallia,Mercadolibre,IBM"
"221","1/22/2020 18:02:38","Hombre",34,"Argentina","Ciudad Autónoma de Buenos Aires",6,3,3,0,"Doctorado","En curso",NA,"UCAECE - Centro de Altos Estudios en Ciencias Exactas","No","Sí","Sí","Data Scientist / Data Engineer","Linux","Bash/Shell, Python, R, Ruby, SQL","jQuery, Rails","MySQL, Redis","pytest","RStudio","GNU/Linux","Android","No",0,"Porcentaje de mi sueldo","Full-Time",43000,40000,1,1,"No","No recibo bono","Dos",15,8,"Jamás","Heterosexual",NA,NA,NA,NA,"1-10","Otras industrias",3,1,12,"Horarios flexibles","No",NA
"222","1/2/2020 23:15:14","Mujer",35,"Argentina","Ciudad Autónoma de Buenos Aires",12,0,0,0,"Universitario","Completado","Ingeniería en Informática","UCLA - Venezuela","No","No","No","BI Analyst / Data Analyst","Qlik",NA,NA,NA,NA,NA,"Windows","Android","No",0,"Bruto","Part-Time",42000,32000,2,2,"No","No recibo bono","No",0,0,"En un trabajo anterior","Heterosexual",NA,NA,NA,NA,"1-10","Producto basado en Software",7,8,5,"Gimnasios gratuitos / subvencionados","No",NA
"223","12/10/2019 0:49:35","Hombre",24,"Argentina","Ciudad Autónoma de Buenos Aires",2,2,0,0,"Universitario","Incompleto","Licenciatura en Análisis de Sistemas","UNLP - Universidad Nacional de La Plata","Sí, los pagó un empleador","No","No","BI Analyst / Data Analyst","Amazon Web Services, Linux",NA,NA,"ElasticSearch, MSSQL, PostgreSQL",NA,NA,"Windows","Android","No",0,"Neto","Full-Time",42000,36000,3,2,"Menos de un sueldo","Mix de las anteriores","Tres",15,9,"Jamás","Heterosexual",NA,NA,NA,NA,"11-50","Producto basado en Software",8,6,7,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Gimnasios gratuitos / subvencionados, Horarios flexibles, WFH (Trabajar desde casa)","No","Mercado Libre"
"224","12/9/2019 13:11:56","Hombre",40,"Argentina","Ciudad Autónoma de Buenos Aires",4,0,0,0,"Posgrado","En curso","Licenciatura en Relaciones del Trabajo","UBA - Universidad de Buenos Aires","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","Kubernetes, Windows Server","Python, R, SQL",NA,"MySQL, Oracle, PostgreSQL",NA,"IPython / Jupyter, RStudio","Windows","Android","No",0,"Porcentaje de mi sueldo","Part-Time",40000,33200,4,4,"No","No recibo bono","No",0,0,"Jamás","Heterosexual",NA,NA,"Sysarmy, R en Baires, Otros meetups","R en Baires, Meetup de People Analytics (HR Analytics Think Tank)","51-100","Servicios / Consultoría de Software / Digital",10,8,25,"Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia de paternidad/maternidad extendida, Playroom, Snacks, golosinas, bebidas","No","OLX, Grandata, RockingData, Data IQ"
"225","1/13/2020 11:41:23","Mujer",30,"Argentina","Ciudad Autónoma de Buenos Aires",1,1,0,0,"Universitario","Completado","Lic. en Educación","UNQ - Universidad Nacional de Quilmes","Sí, de forma particular","Sí","Sí","Data Scientist / Data Engineer","Docker","Javascript, Python",NA,"MongoDB, MySQL, PostgreSQL",NA,NA,"GNU/Linux","Android","No",0,"Bruto","Part-Time",40000,33000,2,1,"No","No recibo bono","Dos",35,1,"Jamás","Heterosexual",NA,NA,"pyCon, Nerdearla","Las de sistemas, WIMLDS_BA","11-50","Otras industrias",9,7,3,"Capacitaciones y/o cursos, Horarios flexibles, Licencia de paternidad/maternidad extendida","No",NA
"226","1/13/2020 13:34:58","Hombre",22,"Argentina","Ciudad Autónoma de Buenos Aires",0,0,0,0,"Terciario","En curso","Analista de Sistemas","ORT","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","Amazon Web Services","R",NA,"Amazon Redshift",NA,"RStudio","Windows","Android","No",0,"Bruto","Full-Time",40000,30000,3,3,"Menos de un sueldo","No recibo bono","No",0,0,"Jamás","Heterosexual",NA,"Sí","Nerderla","No","2001-5000","Servicios / Consultoría de Software / Digital",7,9,15,"Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados","No","MercadoLibre"
"227","1/10/2020 19:49:12","Hombre",24,"Argentina","Ciudad Autónoma de Buenos Aires",1,0,0,0,"Universitario","Completado","Licenciatura en Sistemas de Información","UBA - Universidad de Buenos Aires","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","Heroku","C#, SQL, VBA",NA,NA,NA,"Visual Studio Code","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",39000,31000,3,2,"No","No recibo bono","Uno",10,12,"En un trabajo anterior","Heterosexual",NA,NA,NA,NA,"101-200","Servicios / Consultoría de Software / Digital",9,10,19,"Gimnasios gratuitos / subvencionados, Horarios flexibles, Snacks, golosinas, bebidas","Sí",NA
"228","1/22/2020 14:13:43","Mujer",21,"Argentina","Ciudad Autónoma de Buenos Aires",1,1,1,0,"Universitario","En curso","Ingeniería en Informática","UNLaM - Universidad Nacional de La Matanza","Sí, los pagó un empleador","No","No","Data Scientist / Data Engineer","Linux","Bash/Shell, SQL","Hadoop","Apache HBase, Apache Hive, PostgreSQL, Sybase, Teradata",NA,"Notepad++, Vim","Windows","Android","No",0,"Bruto","Full-Time",38500,32000,3,4,"Menos de un sueldo","Hacer entrar a alguien a la compañía","Dos",99,10,"Jamás","Bisexual o queer","Visual","No","GDG Buenos Aires + GDG Ramos Mejía","No","101-200","Servicios / Consultoría de Software / Digital",6,4,22,"Capacitaciones y/o cursos, Cuota para universidad / posgrados, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)","No",NA
"229","1/6/2020 18:30:44","Hombre",23,"Argentina","Ciudad Autónoma de Buenos Aires",1,0,0,0,"Universitario","Completado","Licenciatura en Sistemas de Información","UBA - Universidad de Buenos Aires","No","No","No","BI Analyst / Data Analyst",NA,"SQL","Qlik",NA,NA,NA,"Windows","Android","Sí, activa",4000,"Neto","Full-Time",38000,30600,2,2,"No","No recibo bono","Uno",11,11,"Jamás","Heterosexual",NA,NA,NA,NA,"51-100","Servicios / Consultoría de Software / Digital",8,6,10,"Capacitaciones y/o cursos, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Snacks, golosinas, bebidas, WFH (Trabajar desde casa)","No","Mercadolibre"
"230","12/16/2019 23:29:42","Hombre",29,"Argentina","Ciudad Autónoma de Buenos Aires",1,1,1,0,"Universitario","En curso","Ingeniería en Informática","UP - Universidad de Palermo","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","Amazon Web Services, Linux","Python","pandas","Oracle",NA,"IPython / Jupyter, Visual Studio Code","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",36900,30000,2,2,"No","No recibo bono","Uno",10,1,"Jamás","Heterosexual",NA,NA,NA,NA,"1-10","Servicios / Consultoría de Software / Digital",7,10,8,"Ninguna de las anteriores","No",NA
"231","1/30/2020 18:39:35","Mujer",31,"Argentina","Ciudad Autónoma de Buenos Aires",12,2,2,1,"Universitario","En curso","Ingeniería en Sistemas de Información","UTN - Universidad Tecnológica Nacional","Sí, de forma particular","No","No","BI Analyst / Data Analyst","Google Cloud Platform/App Engine",NA,NA,"Microsoft Azure (Tables, CosmosDB, SQL, etc)",NA,NA,"Windows","Android","No",0,"Bruto","Full-Time",36000,30000,2,2,"No","No recibo bono","Dos",45,11,"Jamás","Heterosexual","Visual","No",NA,"Educación it","201-500","Servicios / Consultoría de Software / Digital",6,8,25,"Horarios flexibles, Masajes","No",NA
"232","12/11/2019 11:08:34","Hombre",21,"Argentina","Ciudad Autónoma de Buenos Aires",0,0,0,0,"Terciario","En curso","Analista de Sistemas","ORT","Sí, los pagó un empleador","No","No","BI Analyst / Data Analyst","Windows Server","SQL",NA,"IBM Db2, MSSQL",NA,NA,"Windows","Android","Sí, activa",4000,"Neto","Full-Time",35000,30000,1,1,"No","No recibo bono","No",0,0,"Jamás","Heterosexual",NA,NA,NA,NA,"201-500","Servicios / Consultoría de Software / Digital",10,10,1,"Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Playroom, Snacks, golosinas, bebidas","Sí",NA
"233","12/13/2019 13:19:39","Mujer",30,"Argentina","Ciudad Autónoma de Buenos Aires",2,0,0,0,"Universitario","Completado","Licenciatura en Comunicación","UBA - Universidad de Buenos Aires","Sí, de forma particular","Sí","Sí","BI Analyst / Data Analyst",NA,"Python, R",NA,"Big query",NA,"IPython / Jupyter, RStudio, Sublime Text, Visual Studio","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",35000,29000,1,1,"No","No recibo bono","No",0,0,"En un trabajo anterior","Homosexual",NA,NA,"Meetups de Rladies, WIMLDS, hackatones","Rladies","1-10","Servicios / Consultoría de Software / Digital",7,5,3,"Abono de celular y/o Internet","No",NA
"234","12/18/2019 12:24:44","Mujer",32,"Argentina","Ciudad Autónoma de Buenos Aires",0,0,0,0,"Universitario","Completado","Periodismo","LUZ","Sí, de forma particular, Sí, los pagó un empleador","No","Sí","BI Analyst / Data Analyst",NA,NA,"Alteryx","MSSQL",NA,NA,"Windows","Android","No",0,"Neto","Full-Time",35000,29000,3,3,"Menos de un sueldo","Performance grupal","No",0,0,"Jamás","Heterosexual",NA,NA,"2",NA,"1001-2000","Servicios / Consultoría de Software / Digital",9,9,2,"Capacitaciones y/o cursos, Cuota para universidad / posgrados, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia de paternidad/maternidad extendida, Playroom, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)","No",NA
"235","12/18/2019 12:37:46","Hombre",26,"Argentina","Ciudad Autónoma de Buenos Aires",0,0,0,0,"Universitario","En curso","Licenciatura en Psicología","UBA - Universidad de Buenos Aires","No","No","No","BI Analyst / Data Analyst","Alteryx","SQL",NA,"MSSQL, PostgreSQL",NA,NA,"Windows","Android","No",0,"Bruto","Full-Time",35000,29000,3,3,"No","No recibo bono","Dos",20,9,"Jamás","Heterosexual",NA,"No",NA,NA,"1001-2000","Otras industrias",10,10,20,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Lactario en la oficina, Licencia de paternidad/maternidad extendida, Playroom, WFH (Trabajar desde casa)","No",NA
"236","1/2/2020 16:09:05","Hombre",21,"Argentina","Ciudad Autónoma de Buenos Aires",0,0,0,0,"Terciario","En curso","Analista de Sistemas","ORT","Sí, de forma particular","No","No","BI Analyst / Data Analyst","Google drive","HTML, Python, R, SQL, Qlik",NA,"MySQL, Oracle",NA,NA,"Windows","No tengo celular / no es Smartphone","Sí, pasiva",4000,"Neto","Full-Time",33000,27000,3,2,"No","No recibo bono","Uno",5,10,"Jamás","Heterosexual",NA,NA,NA,NA,"51-100","Servicios / Consultoría de Software / Digital",9,7,23,"Capacitaciones y/o cursos, Cuota para universidad / posgrados, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Playroom, Snacks, golosinas, bebidas","No","Mercado Libre, Avature"
"237","1/2/2020 15:45:45","Hombre",21,"Argentina","Ciudad Autónoma de Buenos Aires",0,0,0,0,"Universitario","En curso","Ingeniería en Sistemas de Información",NA,"Sí, de forma particular, Sí, los pagó un empleador","No","Sí","BI Analyst / Data Analyst","Qliksense","Python",NA,"Oracle",NA,NA,"Windows","Android","Sí, pasiva",4000,"Porcentaje de mi sueldo","Full-Time",31000,26000,1,2,"No","No recibo bono","Uno",15,10,"Jamás","Heterosexual",NA,"No",NA,NA,"51-100","Servicios / Consultoría de Software / Digital",7,10,30,"Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Playroom, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)","No",NA
"238","2/1/2020 19:50:00","Hombre",23,"Argentina","Ciudad Autónoma de Buenos Aires",0,0,0,0,"Universitario","En curso","Ingeniería Industrial","UBA - Universidad de Buenos Aires","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","Google Cloud Platform/App Engine","HTML, Javascript, Python, SQL","jQuery, Node.js","MySQL",NA,"Visual Studio Code","Windows","Android","No",0,"Porcentaje de mi sueldo","Part-Time",30100,25000,2,2,"No","No recibo bono","No",0,0,"Jamás","Heterosexual",NA,"No",NA,NA,"11-50","Servicios / Consultoría de Software / Digital",8,9,2,"Capacitaciones y/o cursos, Horarios flexibles, Playroom, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)","No",NA
"239","1/5/2020 18:01:55","Hombre",25,"Argentina","Ciudad Autónoma de Buenos Aires",1,0,0,0,"Universitario","En curso","Ingeniería en Sistemas de Información","UTN - Universidad Tecnológica Nacional","No","No","No","BI Analyst / Data Analyst","Oracle Cloud","SQL",NA,"Oracle",NA,"Notepad++","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",30000,24900,1,1,"No","No recibo bono","No",0,0,"Jamás","Heterosexual",NA,"Sí",NA,NA,"501-1000","Servicios / Consultoría de Software / Digital",10,10,3,"Horarios flexibles, Lactario en la oficina, Playroom, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)","Sí","Oracle Argentina SA"
"240","1/28/2020 14:58:08","Hombre",28,"Argentina","Ciudad Autónoma de Buenos Aires",0,0,0,0,"Universitario","En curso","Ingeniería en Computación","UNTREF - Universidad Nacional de Tres de Febrero","Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","VMWare","SQL","Hadoop","Oracle, Teradata",NA,NA,"Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",29000,25000,2,2,"No","No recibo bono","Uno",10,10,"Jamás","Heterosexual",NA,NA,NA,NA,"201-500","Servicios / Consultoría de Software / Digital",5,6,40,"Capacitaciones y/o cursos, Gimnasios gratuitos / subvencionados, Descuentos varios (Clarín 365, Club La Nación, etc), Snacks, golosinas, bebidas, WFH (Trabajar desde casa)","No","Mercadolibre"
"241","1/5/2020 12:18:14","Hombre",25,"Argentina","Ciudad Autónoma de Buenos Aires",0,0,0,0,"Universitario","En curso","Ingeniería en Informática","UNLaM - Universidad Nacional de La Matanza","No","No","Sí","BI Analyst / Data Analyst","Mainframe","SQL","SSIS","MSSQL",NA,"Notepad++, Visual Studio, Visual Studio Code","Windows","Android","No",0,"Porcentaje de mi sueldo","Full-Time",28000,23000,3,4,"No","No recibo bono","No",0,0,"Jamás","Heterosexual",NA,NA,NA,NA,"101-200","Servicios / Consultoría de Software / Digital",10,10,20,"Capacitaciones y/o cursos, Clases de idiomas, Gimnasios gratuitos / subvencionados, Horarios flexibles, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)","No",NA
"242","12/14/2019 21:08:05","Hombre",24,"Argentina","Ciudad Autónoma de Buenos Aires",2,2,2,0,"Secundario","Completado","Autodidacta",NA,"Sí, de forma particular","No","Sí","BI Analyst / Data Analyst","Amazon Web Services","HTML, Python, VBA","Bootstrap, Hadoop, SwiftUI, WordPress","MySQL","Selenium","Android Studio, Eclipse, Sublime Text","macOS","Android","No",0,"Bruto","Full-Time",26000,24700,2,2,"No","No recibo bono","Más de tres",30,1,"Jamás","Heterosexual",NA,"No","Fintech","Stackoverflow","1-10","Otras industrias",5,8,1,"Ninguna de las anteriores","Sí",NA
"243","1/22/2020 14:51:59","Mujer",23,"Argentina","Ciudad Autónoma de Buenos Aires",1,1,0,0,"Universitario","En curso","Ingeniería en Computación","UNLP - Universidad Nacional de La Plata","No","No","No","BI Analyst / Data Analyst",NA,NA,"SAP","Oracle",NA,NA,"Windows","Android","No",0,"Porcentaje de mi sueldo","Part-Time",24000,22000,3,3,"Menos de un sueldo","Performance de la compañía","Tres",15,10,"Jamás","Bisexual o queer",NA,NA,NA,NA,"5001-10000","Otras industrias",9,6,40,"Comidas pagas / subvencionadas, Gimnasios gratuitos / subvencionados, Lactario en la oficina, Licencia de paternidad/maternidad extendida, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias)","No",NA
